transaction_date,transaction_time,product_type,product_category,product_name,year_dp,weekday_dn,month_dp,week_of_month,opening_hour,closing_hour,time_of_day,total_sales,total_quantity,total_transactions,avg_order_revenue,hours_since_opening,hours_until_closing
2024-04-17,19:00:00.0000000,Physical Good,Figurines,Ducky - Bag,2024,Wednesday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,25.449999999999999,1,1,25.449999999999999,,3
2024-04-17,19:00:00.0000000,Physical Good,Figurines,Ducky - Star,2024,Wednesday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,25.77,1,1,25.77,,3
2024-04-17,19:00:00.0000000,Physical Good,Figurines,Fox Nine Tailed - Small,2024,Wednesday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,22.27,1,1,22.27,,3
2024-04-17,19:00:00.0000000,Physical Good,Figurines,Ltd Ed - Lucky Money,2024,Wednesday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,28.629999999999999,1,1,28.629999999999999,,3
2024-04-17,19:00:00.0000000,Physical Good,Figurines,Rabbit - Happy Sleepy,2024,Wednesday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,25.449999999999999,1,1,25.449999999999999,,3
2024-04-17,19:00:00.0000000,Physical Good,Figurines,Skull Panda 1,2024,Wednesday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,25.77,1,1,25.77,,3
2024-04-17,19:00:00.0000000,Service,Service,Gloss Varnish,2024,Wednesday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,36.399999999999999,8,8,4.5499999999999998,,3
2024-04-17,20:00:00.0000000,Physical Good,Figurines,Astronaut,2024,Wednesday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,20.050000000000001,1,1,20.050000000000001,,2
2024-04-17,20:00:00.0000000,Physical Good,Figurines,Dino - Disco,2024,Wednesday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,25.77,1,1,25.77,,2
2024-04-17,20:00:00.0000000,Physical Good,Figurines,Lotso Bear - Strawberry,2024,Wednesday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,25.77,1,1,25.77,,2
2024-04-17,20:00:00.0000000,Physical Good,Figurines,Rabbit - Fish,2024,Wednesday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,20.039999999999999,1,1,20.039999999999999,,2
2024-04-17,20:00:00.0000000,Physical Good,Figurines,Skull Panda 1,2024,Wednesday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,25.77,1,1,25.77,,2
2024-04-17,20:00:00.0000000,Service,Service,Gloss Varnish,2024,Wednesday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,13.640000000000001,3,3,4.5466666666666669,,2
2024-04-17,22:00:00.0000000,Service,Service,Gloss Varnish,2024,Wednesday,4,3,11:00:00.0000000,22:00:00.0000000,Outside Hours,4.5499999999999998,1,1,4.5499999999999998,,
2024-04-18,13:00:00.0000000,Physical Good,Figurines,Couple - Cat,2024,Thursday,4,3,11:00:00.0000000,22:00:00.0000000,Day,70,2,2,35,2,
2024-04-18,13:00:00.0000000,Service,Service,Gloss Varnish,2024,Thursday,4,3,11:00:00.0000000,22:00:00.0000000,Day,9.0999999999999996,2,2,4.5499999999999998,2,
2024-04-18,14:00:00.0000000,Physical Good,Figurines,Ducky - Star,2024,Thursday,4,3,11:00:00.0000000,22:00:00.0000000,Day,28.629999999999999,1,1,28.629999999999999,3,
2024-04-18,14:00:00.0000000,Physical Good,Figurines,Pot Lady Small - 2,2024,Thursday,4,3,11:00:00.0000000,22:00:00.0000000,Day,28.629999999999999,1,1,28.629999999999999,3,
2024-04-18,14:00:00.0000000,Physical Good,Figurines,Skull Panda 2,2024,Thursday,4,3,11:00:00.0000000,22:00:00.0000000,Day,28.629999999999999,1,1,28.629999999999999,3,
2024-04-18,14:00:00.0000000,Physical Good,Figurines,Skull Panda 3,2024,Thursday,4,3,11:00:00.0000000,22:00:00.0000000,Day,28.629999999999999,1,1,28.629999999999999,3,
2024-04-18,14:00:00.0000000,Service,Service,Gloss Varnish,2024,Thursday,4,3,11:00:00.0000000,22:00:00.0000000,Day,18.199999999999999,4,4,4.5499999999999998,3,
2024-04-18,15:00:00.0000000,Physical Good,Figurines,Couple - Avo Duck,2024,Thursday,4,3,11:00:00.0000000,22:00:00.0000000,Day,31.5,1,1,31.5,4,
2024-04-18,16:00:00.0000000,Physical Good,Figurines,Cat - Piggy,2024,Thursday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,25.449999999999999,1,1,25.449999999999999,,6
2024-04-18,16:00:00.0000000,Physical Good,Figurines,Cinamonroll,2024,Thursday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,22.27,1,1,22.27,,6
2024-04-18,16:00:00.0000000,Physical Good,Figurines,Dino - Small,2024,Thursday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,22.27,1,1,22.27,,6
2024-04-18,16:00:00.0000000,Physical Good,Figurines,Ltd Ed - Hello Kitty Baby,2024,Thursday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,25.449999999999999,1,1,25.449999999999999,,6
2024-04-18,16:00:00.0000000,Physical Good,Figurines,Ltd Ed - Lion Dance Cat,2024,Thursday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,22.27,1,1,22.27,,6
2024-04-18,16:00:00.0000000,Physical Good,Figurines,Ltd Ed - Lucky Dragon,2024,Thursday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,22.719999999999999,1,1,22.719999999999999,,6
2024-04-18,16:00:00.0000000,Service,Service,Gloss Varnish,2024,Thursday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,27.300000000000001,6,6,4.5499999999999998,,6
2024-04-18,17:00:00.0000000,Physical Good,Figurines,Couple - Cat,2024,Thursday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,35,1,1,35,,5
2024-04-18,17:00:00.0000000,Physical Good,Figurines,Dino Baby,2024,Thursday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,25.449999999999999,1,1,25.449999999999999,,5
2024-04-18,17:00:00.0000000,Physical Good,Figurines,Kaws,2024,Thursday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,31.82,1,1,31.82,,5
2024-04-18,17:00:00.0000000,Physical Good,Figurines,Skull Panda 2,2024,Thursday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,28.640000000000001,1,1,28.640000000000001,,5
2024-04-18,17:00:00.0000000,Service,Service,Gloss Varnish,2024,Thursday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,9.0899999999999999,2,2,4.5449999999999999,,5
2024-04-18,18:00:00.0000000,Physical Good,Figurines,Dino - Small,2024,Thursday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,22.27,1,1,22.27,,4
2024-04-18,18:00:00.0000000,Physical Good,Figurines,Fox Nine Tailed - Small,2024,Thursday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,22.27,1,1,22.27,,4
2024-04-18,18:00:00.0000000,Service,Service,Gloss Varnish,2024,Thursday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,4.5499999999999998,1,1,4.5499999999999998,,4
2024-04-18,19:00:00.0000000,Physical Good,Figurines,Ducky - Bag,2024,Thursday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,50.899999999999999,2,2,25.449999999999999,,3
2024-04-18,19:00:00.0000000,Physical Good,Figurines,Fox Nine Tailed - Small,2024,Thursday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,22.27,1,1,22.27,,3
2024-04-18,19:00:00.0000000,Service,Service,Gloss Varnish,2024,Thursday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,4.5499999999999998,1,1,4.5499999999999998,,3
2024-04-18,20:00:00.0000000,Physical Good,Beverages,Drink - Can,2024,Thursday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,2.73,1,1,2.73,,2
2024-04-18,20:00:00.0000000,Physical Good,Figurines,Bear Brick - OG,2024,Thursday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,25.77,1,1,25.77,,2
2024-04-18,20:00:00.0000000,Physical Good,Figurines,Cinamonroll,2024,Thursday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,20.039999999999999,1,1,20.039999999999999,,2
2024-04-18,20:00:00.0000000,Physical Good,Figurines,Dino - Disco,2024,Thursday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,25.77,1,1,25.77,,2
2024-04-18,20:00:00.0000000,Service,Service,Gloss Varnish,2024,Thursday,4,3,11:00:00.0000000,22:00:00.0000000,Evening,13.649999999999999,3,3,4.5499999999999998,,2
2024-04-19,12:00:00.0000000,Physical Good,Figurines,Cinamonroll,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Day,22.27,1,1,22.27,1,
2024-04-19,12:00:00.0000000,Physical Good,Figurines,Dino Baby,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Day,25.449999999999999,1,1,25.449999999999999,1,
2024-04-19,12:00:00.0000000,Physical Good,Figurines,Pooh The Pot,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Day,15.91,1,1,15.91,1,
2024-04-19,12:00:00.0000000,Service,Service,Gloss Varnish,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Day,9.0999999999999996,2,2,4.5499999999999998,1,
2024-04-19,13:00:00.0000000,Physical Good,Figurines,Fox Nine Tailed - Small,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Day,22.27,1,1,22.27,2,
2024-04-19,13:00:00.0000000,Physical Good,Figurines,Headphone Buddy,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Day,31.82,1,1,31.82,2,
2024-04-19,13:00:00.0000000,Physical Good,Figurines,Rabbit - Beanie 1,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Day,28.640000000000001,1,1,28.640000000000001,2,
2024-04-19,13:00:00.0000000,Physical Good,Figurines,Teddy With Tote,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Day,25.449999999999999,1,1,25.449999999999999,2,
2024-04-19,13:00:00.0000000,Service,Service,Gloss Varnish,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Day,9.0899999999999999,2,2,4.5449999999999999,2,
2024-04-19,14:00:00.0000000,Physical Good,Figurines,Bear Brick - Rabbit,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Day,28.629999999999999,1,1,28.629999999999999,3,
2024-04-19,14:00:00.0000000,Physical Good,Figurines,Kuromi - Clown,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Day,28.640000000000001,1,1,28.640000000000001,3,
2024-04-19,15:00:00.0000000,Physical Good,Figurines,Skull Panda 3,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Day,25.780000000000001,1,1,25.780000000000001,4,
2024-04-19,15:00:00.0000000,Service,Service,Gloss Varnish,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Day,2.8599999999999999,1,1,2.8599999999999999,4,
2024-04-19,16:00:00.0000000,Physical Good,Figurines,Couple - Tomato,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,66.5,2,2,33.25,,7
2024-04-19,16:00:00.0000000,Physical Good,Figurines,Dino - Small,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,22.27,1,1,22.27,,7
2024-04-19,16:00:00.0000000,Physical Good,Figurines,Grandma,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,22.91,1,1,22.91,,7
2024-04-19,16:00:00.0000000,Physical Good,Figurines,Grandpa,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,22.91,1,1,22.91,,7
2024-04-19,16:00:00.0000000,Service,Service,Gloss Varnish,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,18.190000000000001,4,4,4.5475000000000003,,7
2024-04-19,17:00:00.0000000,Physical Good,Figurines,Apple Baby,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,22.280000000000001,1,1,22.280000000000001,,6
2024-04-19,17:00:00.0000000,Physical Good,Figurines,Kuromi - Clown,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,28.629999999999999,1,1,28.629999999999999,,6
2024-04-19,17:00:00.0000000,Physical Good,Figurines,Peach Baby,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,22.27,1,1,22.27,,6
2024-04-19,17:00:00.0000000,Physical Good,Figurines,Pooh The Pot,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,15.91,1,1,15.91,,6
2024-04-19,17:00:00.0000000,Service,Service,Gloss Varnish,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,4.5499999999999998,1,1,4.5499999999999998,,6
2024-04-19,18:00:00.0000000,Physical Good,Figurines,Bear Brick - OG,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,28.629999999999999,1,1,28.629999999999999,,5
2024-04-19,18:00:00.0000000,Physical Good,Figurines,Couple - Cat,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,35,1,1,35,,5
2024-04-19,18:00:00.0000000,Service,Service,Gloss Varnish,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,9.0999999999999996,2,2,4.5499999999999998,,5
2024-04-19,19:00:00.0000000,Physical Good,Figurines,Cinamonroll,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,20.039999999999999,1,1,20.039999999999999,,4
2024-04-19,19:00:00.0000000,Physical Good,Figurines,Lotso Bear - Balloon,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,28.629999999999999,1,1,28.629999999999999,,4
2024-04-19,19:00:00.0000000,Physical Good,Figurines,Skull Panda 3,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,28.640000000000001,1,1,28.640000000000001,,4
2024-04-19,19:00:00.0000000,Service,Service,Gloss Varnish,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,13.640000000000001,3,3,4.5466666666666669,,4
2024-04-19,20:00:00.0000000,Physical Good,Figurines,Couple - Cat,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,35,1,1,35,,3
2024-04-19,21:00:00.0000000,Physical Good,Figurines,Astronaut,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,22.27,1,1,22.27,,2
2024-04-19,21:00:00.0000000,Physical Good,Figurines,Skull Panda 5,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,28.640000000000001,1,1,28.640000000000001,,2
2024-04-19,21:00:00.0000000,Service,Service,Gloss Varnish,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,9.0999999999999996,2,2,4.5499999999999998,,2
2024-04-19,22:00:00.0000000,Physical Good,Figurines,Bear Brick - Heart,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,28.640000000000001,1,1,28.640000000000001,,1
2024-04-19,22:00:00.0000000,Physical Good,Figurines,Bear Brick - Rainbow,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,28.640000000000001,1,1,28.640000000000001,,1
2024-04-19,22:00:00.0000000,Physical Good,Figurines,Doremon ,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,22.27,1,1,22.27,,1
2024-04-19,22:00:00.0000000,Physical Good,Figurines,Noel Sheep,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,35,1,1,35,,1
2024-04-19,23:00:00.0000000,Physical Good,Accessories,Extra - Colour Tube,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Outside Hours,1.8200000000000001,1,1,1.8200000000000001,,
2024-04-19,23:00:00.0000000,Service,Service,Gloss Varnish,2024,Friday,4,3,11:00:00.0000000,23:00:00.0000000,Outside Hours,9.0899999999999999,2,2,4.5449999999999999,,
2024-04-20,12:00:00.0000000,Physical Good,Figurines,Dino Baby,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Day,50.899999999999999,2,2,25.449999999999999,1,
2024-04-20,12:00:00.0000000,Physical Good,Figurines,Fox Nine Tailed - Small,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Day,22.27,1,1,22.27,1,
2024-04-20,12:00:00.0000000,Physical Good,Figurines,Lion - Small,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Day,22.27,1,1,22.27,1,
2024-04-20,12:00:00.0000000,Physical Good,Figurines,Piggy - Watermelon,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Day,28.640000000000001,1,1,28.640000000000001,1,
2024-04-20,12:00:00.0000000,Physical Good,Figurines,Pooh The Pot,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Day,15.91,1,1,15.91,1,
2024-04-20,12:00:00.0000000,Physical Good,Figurines,Rabbit - Ice Cream,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Day,28.629999999999999,1,1,28.629999999999999,1,
2024-04-20,12:00:00.0000000,Service,Service,Gloss Varnish,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Day,9.0999999999999996,2,2,4.5499999999999998,1,
2024-04-20,13:00:00.0000000,Physical Good,Figurines,Doremon ,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Day,22.27,1,1,22.27,2,
2024-04-20,13:00:00.0000000,Physical Good,Figurines,Kuromi - Clown,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Day,28.629999999999999,1,1,28.629999999999999,2,
2024-04-20,13:00:00.0000000,Physical Good,Figurines,Piggy - Watermelon,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Day,25.77,1,1,25.77,2,
2024-04-20,13:00:00.0000000,Physical Good,Figurines,Teddy With Tote,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Day,22.91,1,1,22.91,2,
2024-04-20,13:00:00.0000000,Service,Service,Gloss Varnish,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Day,13.640000000000001,3,3,4.5466666666666669,2,
2024-04-20,14:00:00.0000000,Physical Good,Beverages,Tea - 0 degree,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Day,4.0899999999999999,1,1,4.0899999999999999,3,
2024-04-20,14:00:00.0000000,Physical Good,Figurines,Ducky - Bag,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Day,25.449999999999999,1,1,25.449999999999999,3,
2024-04-20,14:00:00.0000000,Physical Good,Figurines,Headphone Buddy,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Day,31.82,1,1,31.82,3,
2024-04-20,14:00:00.0000000,Physical Good,Figurines,Lion Dance Cat - Large,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Day,38.18,1,1,38.18,3,
2024-04-20,14:00:00.0000000,Physical Good,Figurines,Ltd Ed - Bear,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Day,22.27,1,1,22.27,3,
2024-04-20,14:00:00.0000000,Physical Good,Figurines,Ltd Ed - Lady Small,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Day,22.27,1,1,22.27,3,
2024-04-20,14:00:00.0000000,Physical Good,Figurines,Melody,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Day,25.449999999999999,1,1,25.449999999999999,3,
2024-04-20,14:00:00.0000000,Physical Good,Figurines,Piggy - Peach,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Day,25.460000000000001,1,1,25.460000000000001,3,
2024-04-20,14:00:00.0000000,Physical Good,Figurines,Skull Panda 3,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Day,57.280000000000001,2,2,28.640000000000001,3,
2024-04-20,14:00:00.0000000,Physical Good,Figurines,Skull Panda 4,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Day,28.640000000000001,1,1,28.640000000000001,3,
2024-04-20,14:00:00.0000000,Service,Service,Gloss Varnish,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Day,4.5499999999999998,1,1,4.5499999999999998,3,
2024-04-20,15:00:00.0000000,Physical Good,Figurines,Kuromi - Evil Large,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Day,28.629999999999999,1,1,28.629999999999999,4,
2024-04-20,15:00:00.0000000,Physical Good,Figurines,Lava,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Day,22.27,1,1,22.27,4,
2024-04-20,15:00:00.0000000,Physical Good,Figurines,Pooh The Pot,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Day,14.32,1,1,14.32,4,
2024-04-20,15:00:00.0000000,Physical Good,Figurines,Rabbit - Strawberry Bag,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Day,40.079999999999998,2,2,20.039999999999999,4,
2024-04-20,15:00:00.0000000,Physical Good,Figurines,Skull Panda 4,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Day,57.269999999999996,2,2,28.634999999999998,4,
2024-04-20,15:00:00.0000000,Service,Service,Gloss Varnish,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Day,18.199999999999999,4,4,4.5499999999999998,4,
2024-04-20,16:00:00.0000000,Physical Good,Beverages,Soft Drink - Can,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,2.73,1,1,2.73,,7
2024-04-20,16:00:00.0000000,Physical Good,Beverages,Water - Bottle,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,2.73,1,1,2.73,,7
2024-04-20,16:00:00.0000000,Physical Good,Figurines,Ducky - Star,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,28.640000000000001,1,1,28.640000000000001,,7
2024-04-20,16:00:00.0000000,Physical Good,Figurines,Lion - Large,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,25.449999999999999,1,1,25.449999999999999,,7
2024-04-20,16:00:00.0000000,Physical Good,Figurines,Ltd Ed - Bear Strawberry,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,28.640000000000001,1,1,28.640000000000001,,7
2024-04-20,16:00:00.0000000,Physical Good,Figurines,Ltd Ed - Lucky Cat ,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,35,1,1,35,,7
2024-04-20,16:00:00.0000000,Physical Good,Figurines,Pooh The Pot,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,15.91,1,1,15.91,,7
2024-04-20,16:00:00.0000000,Physical Good,Figurines,Skull Panda 5,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,85.899999999999991,3,3,28.633333333333329,,7
2024-04-20,16:00:00.0000000,Service,Service,Gloss Varnish,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,21.380000000000003,5,5,4.2760000000000007,,7
2024-04-20,17:00:00.0000000,Physical Good,Beverages,Soft Drink - Can,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,5.4500000000000002,2,1,5.4500000000000002,,6
2024-04-20,17:00:00.0000000,Physical Good,Figurines,Astronaut,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,22.27,1,1,22.27,,6
2024-04-20,17:00:00.0000000,Physical Good,Figurines,Fox Nine Tailed - Small,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,22.280000000000001,1,1,22.280000000000001,,6
2024-04-20,17:00:00.0000000,Physical Good,Figurines,Skull Panda 4,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,28.640000000000001,1,1,28.640000000000001,,6
2024-04-20,17:00:00.0000000,Service,Service,Gloss Varnish,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,10.91,3,3,3.6366666666666667,,6
2024-04-20,18:00:00.0000000,Physical Good,Figurines,Bear Brick - Rabbit,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,28.629999999999999,1,1,28.629999999999999,,5
2024-04-20,18:00:00.0000000,Physical Good,Figurines,Couple - Tomato,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,35,1,1,35,,5
2024-04-20,18:00:00.0000000,Physical Good,Figurines,Fox Nine Tailed - Small,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,20.039999999999999,1,1,20.039999999999999,,5
2024-04-20,18:00:00.0000000,Physical Good,Figurines,Kaws,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,31.82,1,1,31.82,,5
2024-04-20,18:00:00.0000000,Physical Good,Figurines,Kuromi - With Hat,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,28.640000000000001,1,1,28.640000000000001,,5
2024-04-20,18:00:00.0000000,Physical Good,Figurines,Skull Panda 5,2024,Saturday,4,3,11:00:00.0000000,23:00:00.0000000,Evening,28.640000000000001,1,1,28.640000000000001,,5
