transaction_date,transaction_time,product_type,product_category,product_name,product_price,discount_amount,sales_amount,quantity
2024-12-27,15:51:45.0000000,Physical Good,Beverages,Drink - WATER,2.8599999999999999,-1.5,1.3600000000000001,1
2024-12-27,15:19:37.0000000,Physical Good,Figurines,Purin ,40.909999999999997,0,40.909999999999997,1
2024-12-27,15:08:18.0000000,Physical Good,Figurines,Capybara on Crocodile ,45.380000000000003,0,45.380000000000003,1
2024-12-27,15:08:18.0000000,Physical Good,Figurines,Cinna with Bowtied ,40.850000000000001,0,40.850000000000001,1
2024-12-27,14:23:26.0000000,Physical Good,Figurines,Piggy Peachy ,36.310000000000002,0,36.310000000000002,1
2024-12-27,14:11:52.0000000,Cash Payment,Figurines,Dor the Astronaut ,45,-45,0,1
2024-12-27,14:11:52.0000000,Cash Payment,Figurines,Kuro the Eclipse ,45,-45,0,1
2024-12-27,13:54:10.0000000,Physical Good,Beverages,Drink - WATER,2.8599999999999999,-1.5,1.3600000000000001,1
2024-12-27,13:53:13.0000000,Physical Good,Beverages,Drink - COKE,2.73,0,2.73,1
2024-12-27,13:45:10.0000000,Cash Payment,Figurines,Cinna ,40,-40,0,1
2024-12-27,13:45:10.0000000,Cash Payment,Figurines,Capybara Chicken Hat ,50,-50,0,1
2024-12-27,13:25:32.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-27,13:25:32.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-27,13:13:02.0000000,Physical Good,Figurines,Ducky With Little Bag ,36.359999999999999,0,36.359999999999999,1
2024-12-27,13:13:02.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-12-27,13:06:56.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-27,13:06:56.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-27,13:06:56.0000000,Service,Service,Gloss Varnish,4.5300000000000002,0,4.5300000000000002,1
2024-12-27,13:06:26.0000000,Physical Good,Figurines,Sleepy Sparkle ,36.310000000000002,0,36.310000000000002,1
2024-12-27,13:06:13.0000000,Physical Good,Figurines,Strawberry Bear Waving ,40.840000000000003,0,40.840000000000003,1
2024-12-27,13:02:04.0000000,Physical Good,Figurines,Sleepy Sparkle ,36.310000000000002,0,36.310000000000002,1
2024-12-27,13:01:39.0000000,Cash Payment,Figurines,Shin the Racer Boy ,45,-45,0,1
2024-12-27,13:00:42.0000000,Physical Good,Figurines,SP - Cat,40.899999999999999,0,40.899999999999999,1
2024-12-27,13:00:42.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-12-27,13:00:03.0000000,Physical Good,Figurines,Mel  ,36.359999999999999,0,36.359999999999999,1
2024-12-27,12:51:19.0000000,Physical Good,Beverages,Drink - Lipton LEMON,4.54,0,4.54,1
2024-12-27,12:51:19.0000000,Physical Good,Beverages,Drink - Red Bull,4.54,0,4.54,1
2024-12-27,12:48:59.0000000,Physical Good,Figurines,Kuro the Evil ,45.450000000000003,0,45.450000000000003,1
2024-12-27,12:48:59.0000000,Physical Good,Figurines,Mel with Bowtie ,40.909999999999997,0,40.909999999999997,1
2024-12-27,12:47:07.0000000,Physical Good,Figurines,Capybara on the Toilet ,45.380000000000003,0,45.380000000000003,1
2024-12-27,12:47:07.0000000,Physical Good,Figurines,Rabbit holds Fish ,40.850000000000001,0,40.850000000000001,1
2024-12-27,12:44:56.0000000,Physical Good,Figurines,Dragon Cutie ,36.310000000000002,0,36.310000000000002,1
2024-12-27,12:44:56.0000000,Physical Good,Figurines,Larva Red ,31.760000000000002,0,31.760000000000002,1
2024-12-27,12:44:56.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-27,12:44:56.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-27,11:24:08.0000000,Physical Good,Figurines,Dor the Astronaut ,40.840000000000003,0,40.840000000000003,1
2024-12-27,11:14:29.0000000,Physical Good,Figurines,BuBu LaLa ,47.689999999999998,-25,22.690000000000001,1
2024-12-27,11:14:29.0000000,Physical Good,Figurines,Bubu Lala Halloween ,47.689999999999998,-25,22.690000000000001,1
2024-12-27,11:14:29.0000000,Physical Good,Figurines,Capybara the Office Man ,47.689999999999998,-25,22.690000000000001,1
2024-12-27,11:10:48.0000000,Physical Good,Figurines,Kuro with Bowtie,40.840000000000003,0,40.840000000000003,1
2024-12-27,11:10:48.0000000,Physical Good,Figurines,Kuro the Eclipse ,40.850000000000001,0,40.850000000000001,1
2024-12-27,11:03:39.0000000,Physical Good,Figurines,Cinna ,36.310000000000002,0,36.310000000000002,1
2024-12-27,11:03:39.0000000,Physical Good,Figurines,Kuro with Ice Cream ,40.840000000000003,0,40.840000000000003,1
2024-12-26,16:29:01.0000000,Cash Payment,Figurines,Piggy Peachy ,40,-40,0,1
2024-12-26,16:05:59.0000000,Physical Good,Figurines,BuBu LaLa ,45.380000000000003,0,45.380000000000003,1
2024-12-26,16:05:22.0000000,Physical Good,Figurines,Bowtie Cat School Girl ,40.840000000000003,0,40.840000000000003,1
2024-12-26,13:06:11.0000000,Physical Good,Figurines,Cinna ,36.299999999999997,0,36.299999999999997,1
2024-12-26,13:06:11.0000000,Physical Good,Figurines,Dragon Cutie ,36.310000000000002,0,36.310000000000002,1
2024-12-26,12:54:47.0000000,Physical Good,Figurines,Dino Disco ,40.840000000000003,0,40.840000000000003,1
2024-12-26,12:54:47.0000000,Physical Good,Figurines,Puppy ,36.310000000000002,0,36.310000000000002,1
2024-12-26,12:54:47.0000000,Physical Good,Figurines,Strawberry Bear ,40.840000000000003,0,40.840000000000003,1
2024-12-26,11:42:17.0000000,Physical Good,Figurines,Kuro the Evil ,45.380000000000003,0,45.380000000000003,1
2024-12-26,11:42:17.0000000,Physical Good,Figurines,Cinna the Queen ,40.850000000000001,0,40.850000000000001,1
2024-12-26,11:42:17.0000000,Physical Good,Beverages,Drink - COKE ZERO,2.7200000000000002,0,2.7200000000000002,1
2024-12-26,11:39:54.0000000,Physical Good,Figurines,Piggy Birthday ,36.310000000000002,0,36.310000000000002,1
2024-12-26,11:17:52.0000000,Cash Payment,Figurines,Cinna ,40,-40,0,1
2024-12-25,17:40:51.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-12-25,17:36:31.0000000,Physical Good,Accessories,Take-home kit,2.73,0,2.73,1
2024-12-25,16:48:24.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-25,16:48:24.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-25,16:45:49.0000000,Physical Good,Figurines,Larva Yellow Funny ,34.079999999999998,-25,9.0800000000000001,1
2024-12-25,16:45:49.0000000,Physical Good,Figurines,Larva Pink ,34.07,-25,9.0700000000000003,1
2024-12-25,16:36:01.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-25,16:30:11.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-25,15:24:23.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-25,15:24:23.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-25,14:49:48.0000000,Cash Payment,Figurines,Sleepy Sparkle ,40,-40,0,1
2024-12-25,14:44:35.0000000,Cash Payment,Beverages,Drink - Lipton PEACH,5,-5,0,1
2024-12-25,14:43:14.0000000,Cash Payment,Figurines,Pompom ,45,-45,0,1
2024-12-25,14:30:37.0000000,Cash Payment,Figurines,Sleepy Sparkle ,40,-40,0,1
2024-12-25,14:30:02.0000000,Cash Payment,Figurines,Rabbit the Beannie ,40,-40,0,1
2024-12-25,13:46:10.0000000,Physical Good,Figurines,Cinna the Queen ,40.850000000000001,0,40.850000000000001,1
2024-12-25,13:46:10.0000000,Physical Good,Figurines,Capybara the Office Man ,45.380000000000003,0,45.380000000000003,1
2024-12-25,13:09:47.0000000,Physical Good,Figurines,Teddy with Tote ,36.299999999999997,0,36.299999999999997,1
2024-12-25,13:09:47.0000000,Physical Good,Figurines,Cat Piggy ,36.310000000000002,0,36.310000000000002,1
2024-12-25,12:35:59.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-12-25,12:24:30.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-25,12:24:30.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-12-25,11:57:38.0000000,Cash Payment,Figurines,Capybara TV ,50,-50,0,1
2024-12-25,11:57:38.0000000,Cash Payment,Figurines,Bubu lala Snack ,50,-50,0,1
2024-12-25,11:26:57.0000000,Physical Good,Figurines,Mel with Bowtie ,40.840000000000003,0,40.840000000000003,1
2024-12-25,11:21:48.0000000,Cash Payment,Figurines,Sleepy Sparkle ,40,-40,0,1
2024-12-25,11:21:48.0000000,Cash Payment,Figurines,Rabbit with Glasses ,40,-40,0,1
2024-12-24,17:02:13.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-24,15:55:44.0000000,Physical Good,Figurines,Cinna the Queen ,40.840000000000003,0,40.840000000000003,1
2024-12-24,15:06:59.0000000,Physical Good,Figurines,Bubu lala Snack ,45.380000000000003,0,45.380000000000003,1
2024-12-24,12:21:50.0000000,Physical Good,Figurines,Capybara Turtle Hat ,45.380000000000003,0,45.380000000000003,1
2024-12-24,11:37:20.0000000,Physical Good,Figurines,Cinna the Magician Hat ,40.840000000000003,0,40.840000000000003,1
2024-12-24,11:37:20.0000000,Physical Good,Figurines,Mel  ,36.310000000000002,0,36.310000000000002,1
2024-12-24,11:16:33.0000000,Physical Good,Figurines,Bowtie Cat School Girl ,40.840000000000003,0,40.840000000000003,1
2024-12-23,17:56:48.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-23,17:56:48.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-12-23,17:10:36.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-23,17:10:36.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-23,17:00:22.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-23,17:00:22.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-23,16:45:09.0000000,Physical Good,Figurines,Piggy Happy ,36.310000000000002,0,36.310000000000002,1
2024-12-23,16:34:32.0000000,Physical Good,Figurines,Capybara Mother & Child ,54.460000000000001,0,54.460000000000001,1
2024-12-23,15:52:02.0000000,Physical Good,Beverages,Drink - Lipton PEACH,4.54,0,4.54,1
2024-12-23,15:52:02.0000000,Physical Good,Beverages,Drink - Lipton LEMON,4.5499999999999998,0,4.5499999999999998,1
2024-12-23,14:49:16.0000000,Physical Good,Figurines,Dor the Astronaut ,40.909999999999997,0,40.909999999999997,1
2024-12-23,14:48:43.0000000,Physical Good,Figurines,Cinna with Bowtied ,40.840000000000003,0,40.840000000000003,1
2024-12-23,14:48:19.0000000,Physical Good,Figurines,Cinna ,36.359999999999999,0,36.359999999999999,1
2024-12-23,14:20:53.0000000,Physical Good,Figurines,Fox Nine Tailed ,49.920000000000002,0,49.920000000000002,1
2024-12-23,14:20:53.0000000,Physical Good,Figurines,SP - Sailor Moon,45.380000000000003,0,45.380000000000003,1
2024-12-23,13:54:41.0000000,Physical Good,Figurines,Mel,36.310000000000002,0,36.310000000000002,1
2024-12-23,13:54:07.0000000,Physical Good,Figurines,Pok - Water Turtle,40.840000000000003,0,40.840000000000003,1
2024-12-23,13:13:35.0000000,Physical Good,Figurines,Mel,36.310000000000002,0,36.310000000000002,1
2024-12-23,13:13:35.0000000,Physical Good,Figurines,Cinna the Princess ,40.840000000000003,0,40.840000000000003,1
2024-12-23,12:50:41.0000000,Physical Good,Figurines,SP - Witch,45.380000000000003,0,45.380000000000003,1
2024-12-23,12:50:21.0000000,Physical Good,Figurines,Kuro -  King,40.840000000000003,0,40.840000000000003,1
2024-12-23,12:04:57.0000000,Physical Good,Figurines,Larva - laughing,31.77,0,31.77,1
2024-12-23,12:04:38.0000000,Physical Good,Figurines,Larva - laughing,31.77,0,31.77,1
2024-12-23,11:02:44.0000000,Physical Good,Beverages,Drink - WATER,2.8599999999999999,-1.5,1.3600000000000001,1
2024-12-22,18:34:34.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-22,18:34:34.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-22,17:41:59.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-22,17:41:59.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-12-22,16:46:15.0000000,Physical Good,Figurines,Cinna ,36.310000000000002,0,36.310000000000002,1
2024-12-22,16:45:58.0000000,Physical Good,Figurines,Purin,40.840000000000003,0,40.840000000000003,1
2024-12-22,15:45:22.0000000,Physical Good,Figurines,Teddy with Tote -  DIY Plaster Figurine Painting Kit,36.359999999999999,0,36.359999999999999,1
2024-12-22,15:45:22.0000000,Physical Good,Figurines,Cina - Queen,40.909999999999997,0,40.909999999999997,1
2024-12-22,14:03:14.0000000,Physical Good,Figurines,Bowtie Cat School Girl ,81.689999999999998,0,81.689999999999998,2
2024-12-22,13:00:37.0000000,Cash Payment,Beverages,Drink - Banana Milk,3.75,-3.75,0,1
2024-12-22,12:58:39.0000000,Cash Payment,Beverages,Drink - Banana Milk,3.75,-3.75,0,1
2024-12-22,12:31:51.0000000,Physical Good,Beverages,Drink - WATER,2.8599999999999999,-1.5,1.3600000000000001,1
2024-12-22,11:10:10.0000000,Physical Good,Figurines,Cinna the Magician Hat ,40.840000000000003,0,40.840000000000003,1
2024-12-22,11:10:10.0000000,Physical Good,Figurines,Larva,31.77,0,31.77,1
2024-12-22,11:10:10.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-22,11:10:10.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-22,10:56:49.0000000,Physical Good,Figurines,Larva - laughing,31.77,0,31.77,1
2024-12-22,10:56:49.0000000,Physical Good,Figurines,Bowtie Cat School Girl ,40.840000000000003,0,40.840000000000003,1
2024-12-22,10:56:49.0000000,Physical Good,Figurines,Capybara TV ,45.380000000000003,0,45.380000000000003,1
2024-12-22,10:56:49.0000000,Physical Good,Figurines,Capybara on Donut ,45.380000000000003,0,45.380000000000003,1
2024-12-22,10:56:49.0000000,Physical Good,Beverages,Drink - WATER,2.7200000000000002,0,2.7200000000000002,1
2024-12-22,10:56:49.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-22,10:56:49.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-22,10:56:49.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-22,10:56:49.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-21,23:20:40.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-21,23:20:14.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-21,21:56:44.0000000,Service,Service,Repeat painting,9.0800000000000001,0,9.0800000000000001,1
2024-12-21,21:47:51.0000000,Physical Good,Figurines,Capybara with  Piggy Hat ,45.380000000000003,0,45.380000000000003,1
2024-12-21,21:47:17.0000000,Physical Good,Figurines,Bowtie Cat School Girl ,40.840000000000003,0,40.840000000000003,1
2024-12-21,21:40:46.0000000,Service,Service,Repeat painting,9.0800000000000001,0,9.0800000000000001,1
2024-12-21,21:40:33.0000000,Service,Service,Repeat painting,9.0800000000000001,0,9.0800000000000001,1
2024-12-21,21:03:35.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-21,21:03:35.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-21,21:00:48.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-21,20:40:17.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-21,20:34:15.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-21,20:34:15.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-21,20:00:45.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-21,19:23:16.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-21,18:34:05.0000000,Physical Good,Figurines,New Product,40.840000000000003,0,40.840000000000003,1
2024-12-21,18:34:05.0000000,Physical Good,Figurines,Kuro - Princess,40.850000000000001,0,40.850000000000001,1
2024-12-21,18:33:08.0000000,Physical Good,Beverages,Drink - COKE ZERO,2.7200000000000002,0,2.7200000000000002,1
2024-12-21,18:33:08.0000000,Physical Good,Beverages,Drink - Milkis,2.73,0,2.73,1
2024-12-21,18:31:51.0000000,Physical Good,Figurines,Capybara with  Piggy Hat ,47.689999999999998,-25,22.690000000000001,1
2024-12-21,18:31:51.0000000,Physical Good,Figurines,Capybara - TV,47.689999999999998,-25,22.690000000000001,1
2024-12-21,18:27:21.0000000,Physical Good,Figurines,Nami,45.380000000000003,0,45.380000000000003,1
2024-12-21,18:26:08.0000000,Physical Good,Figurines,Kuro - Eclipse,40.840000000000003,0,40.840000000000003,1
2024-12-21,18:13:12.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-21,18:13:12.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-21,18:13:12.0000000,Physical Good,Beverages,Drink - Banana Milk,3.3999999999999999,0,3.3999999999999999,1
2024-12-21,17:45:55.0000000,Physical Good,Figurines,Cat - Piggy,36.310000000000002,0,36.310000000000002,1
2024-12-21,17:38:39.0000000,Physical Good,Figurines,Nami,47.689999999999998,-25,22.690000000000001,1
2024-12-21,17:38:39.0000000,Physical Good,Figurines,BuBu LaLa ,47.689999999999998,-25,22.690000000000001,1
2024-12-21,17:36:43.0000000,Physical Good,Figurines,Mel,38.609999999999999,-25,13.609999999999999,1
2024-12-21,17:26:14.0000000,Physical Good,Figurines,Cina - Queen,40.840000000000003,0,40.840000000000003,1
2024-12-21,17:23:22.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-21,17:23:22.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-21,16:55:10.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-21,16:53:50.0000000,Physical Good,Figurines,Capybara - TV,45.380000000000003,0,45.380000000000003,1
2024-12-21,16:53:50.0000000,Physical Good,Figurines,Capybara on Donut ,45.380000000000003,0,45.380000000000003,1
2024-12-21,16:53:50.0000000,Physical Good,Beverages,Drink - Banana Milk,3.4100000000000001,0,3.4100000000000001,1
2024-12-21,16:53:50.0000000,Physical Good,Beverages,Drink - COKE,2.7200000000000002,0,2.7200000000000002,1
2024-12-21,16:53:50.0000000,Physical Good,Beverages,Drink - Lipton PEACH,4.54,0,4.54,1
2024-12-21,15:58:26.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-21,15:58:26.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-21,15:48:16.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-21,15:30:36.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-12-21,15:23:12.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-12-21,15:16:32.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-21,15:07:32.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-21,14:59:51.0000000,Physical Good,Figurines,Cina,72.609999999999999,0,72.609999999999999,2
2024-12-21,14:27:20.0000000,Physical Good,Beverages,Drink - Milkis,2.7200000000000002,0,2.7200000000000002,1
2024-12-21,14:10:26.0000000,Service,Service,Gloss Varnish,4.5499999999999998,0,4.5499999999999998,1
2024-12-21,13:59:36.0000000,Physical Good,Beverages,Drink - Lipton LEMON,4.54,0,4.54,1
2024-12-21,13:52:06.0000000,Service,Service,Gloss Varnish,4.54,0,4.54,1
2024-12-21,13:36:54.0000000,Physical Good,Figurines,Purin,43.149999999999999,-25,18.149999999999999,1
2024-12-21,13:36:26.0000000,Physical Good,Figurines,Capybara on Donut ,47.689999999999998,-25,22.690000000000001,1
2024-12-21,13:35:02.0000000,Physical Good,Beverages,Drink - WATER,2.7200000000000002,0,2.7200000000000002,1
2024-12-21,13:35:02.0000000,Physical Good,Beverages,Drink - Lipton LEMON,4.54,0,4.54,1
2024-12-21,13:30:20.0000000,Physical Good,Figurines,Dor - Fal,40.840000000000003,0,40.840000000000003,1
2024-12-21,13:10:04.0000000,Physical Good,Figurines,Mel,36.310000000000002,0,36.310000000000002,1
2024-12-21,13:10:04.0000000,Physical Good,Figurines,Capybara on Donut ,45.380000000000003,0,45.380000000000003,1
2024-12-21,13:07:55.0000000,Cash Payment,Figurines,Mel - Bowtied,45,-45,0,1
2024-12-21,13:07:55.0000000,Cash Payment,Figurines,Kuro - Eclipse,45,-45,0,1
2024-12-21,12:14:28.0000000,Physical Good,Figurines,Mel,36.359999999999999,0,36.359999999999999,1
2024-12-21,12:14:28.0000000,Physical Good,Figurines,Cina,36.369999999999997,0,36.369999999999997,1
